,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
221,1022,0,36,2,0.7792475605208676,SmallWorld,3
222,1022,0,38,0,0.7781622363663177,SmallWorld,3
223,1023,1,36,0,0.7785228344314012,SmallWorld,3
224,1020,2,34,4,0.7787050919074605,SmallWorld,3
225,1021,0,35,2,0.7767145007527948,SmallWorld,3
226,1021,2,34,0,0.7778035967447515,SmallWorld,3
227,1025,0,29,2,0.7778051682605335,SmallWorld,3
228,1012,14,29,0,0.779251498687889,SmallWorld,3
229,935,64,30,26,0.7723746124844553,SmallWorld,3
230,669,300,59,26,0.7230362177077002,SmallWorld,3
231,550,394,92,17,0.5186046270342369,SmallWorld,3
232,574,346,116,17,0.44042682068523453,SmallWorld,3
233,551,342,138,21,0.4613316412115563,SmallWorld,3
234,579,285,176,10,0.449733497976533,SmallWorld,3
235,570,272,188,19,0.4766413908422639,SmallWorld,3
236,591,230,211,15,0.47287077929423,SmallWorld,3
237,596,207,229,12,0.4923880523248664,SmallWorld,3
238,604,180,243,17,0.5001983781996646,SmallWorld,3
239,604,166,253,20,0.5083959553771047,SmallWorld,3
240,614,138,277,12,0.5105494273303272,SmallWorld,3
241,631,104,288,16,0.5227220857822562,SmallWorld,3
242,646,76,296,20,0.5376793850561541,SmallWorld,3
243,659,44,318,16,0.5504243782521583,SmallWorld,3
244,688,7,334,7,0.5643377378659338,SmallWorld,3
245,710,0,326,0,0.589285510140391,SmallWorld,3
246,717,0,318,1,0.6045913682725992,SmallWorld,3
247,737,0,299,0,0.6085335185897313,SmallWorld,3
248,753,0,281,2,0.620641686455638,SmallWorld,3
249,760,0,276,0,0.6299822486865838,SmallWorld,3
250,779,0,257,0,0.6346307467230412,SmallWorld,3
251,796,0,238,2,0.6463979248201625,SmallWorld,3
252,802,0,229,5,0.6567134048323882,SmallWorld,3
253,821,0,215,0,0.6599700374715035,SmallWorld,3
254,835,0,200,1,0.6729790741002842,SmallWorld,3
255,854,0,182,0,0.6817751526063699,SmallWorld,3
256,869,0,167,0,0.6941502022858907,SmallWorld,3
257,880,0,156,0,0.7037220530706235,SmallWorld,3
258,894,1,141,0,0.7106646285786482,SmallWorld,3
259,915,0,120,1,0.7191626509933423,SmallWorld,3
260,937,0,96,2,0.7316572558832544,SmallWorld,3
261,955,0,79,1,0.7436905548311554,SmallWorld,3
262,964,1,69,1,0.7526097169953077,SmallWorld,3
263,969,0,65,1,0.7563951982587284,SmallWorld,3
264,979,1,55,0,0.7586670997720594,SmallWorld,3
265,991,0,43,1,0.7626413261577712,SmallWorld,3
266,992,0,38,4,0.7671401177287811,SmallWorld,3
267,995,1,35,3,0.7669706131846055,SmallWorld,3
268,1003,0,30,1,0.7680630800878107,SmallWorld,3
269,1008,0,24,2,0.7714986402885926,SmallWorld,3
270,1010,0,23,1,0.7731221574802016,SmallWorld,3
271,1010,0,21,3,0.7740237174379768,SmallWorld,3
272,1011,0,20,3,0.7736631193728933,SmallWorld,3
273,1010,0,22,2,0.7740237315276457,SmallWorld,3
274,1013,0,21,0,0.7738434184054351,SmallWorld,3
275,1012,0,20,2,0.7752858365187698,SmallWorld,3
276,1013,0,21,0,0.774564636367952,SmallWorld,3
277,1014,0,19,1,0.7752858365187698,SmallWorld,3
278,1003,6,20,5,0.7754661375085915,SmallWorld,3
279,967,30,26,10,0.7696956499631749,SmallWorld,3
280,872,85,45,31,0.7509142413727629,SmallWorld,3
281,626,313,76,17,0.6855231335225501,SmallWorld,3
282,571,329,110,22,0.4983830601478087,SmallWorld,3
283,587,301,131,13,0.46525292157891246,SmallWorld,3
284,583,271,154,24,0.4803262601022343,SmallWorld,3
285,589,250,181,11,0.48164148724148137,SmallWorld,3
286,594,208,201,27,0.49110875921222524,SmallWorld,3
287,590,195,233,10,0.498621913123996,SmallWorld,3
288,601,152,250,23,0.5022459830994433,SmallWorld,3
289,605,134,272,12,0.5138789616317638,SmallWorld,3
290,620,93,286,21,0.5217965656936818,SmallWorld,3
291,648,63,303,5,0.5362837580599623,SmallWorld,3
292,676,16,312,13,0.5603329999938553,SmallWorld,3
293,697,1,315,3,0.5837680641529105,SmallWorld,3
294,714,0,301,0,0.6007806601904349,SmallWorld,3
295,729,0,285,1,0.611866371375418,SmallWorld,3
296,736,0,279,0,0.6207603793385619,SmallWorld,3
297,746,0,268,1,0.6252173100850782,SmallWorld,3
298,753,0,261,1,0.6311917007883465,SmallWorld,3
299,771,0,244,0,0.6355307557813835,SmallWorld,3
300,793,0,222,0,0.6469778904286244,SmallWorld,3
301,810,1,204,0,0.6609331595098188,SmallWorld,3
302,815,8,187,5,0.6716350864096856,SmallWorld,3
303,830,1,184,0,0.6726810850814773,SmallWorld,3
304,841,1,172,1,0.6844744188561074,SmallWorld,3
305,855,1,158,1,0.6913330564401853,SmallWorld,3
306,868,0,147,0,0.700217016492983,SmallWorld,3
307,880,1,134,0,0.7086959419402777,SmallWorld,3
308,896,0,118,1,0.7158375188716146,SmallWorld,3
309,908,0,107,0,0.7252309143733099,SmallWorld,3
310,921,0,93,1,0.732087662417922,SmallWorld,3
311,935,0,80,0,0.738692144996967,SmallWorld,3
312,943,0,71,1,0.7455780547261783,SmallWorld,3
313,951,0,64,0,0.748935925784614,SmallWorld,3
314,966,0,48,1,0.7524513414354261,SmallWorld,3
315,973,0,39,2,0.7580799780237966,SmallWorld,3
316,982,0,31,1,0.7604840569934725,SmallWorld,3
317,989,0,23,2,0.7639256648131556,SmallWorld,3
318,995,0,19,0,0.7662708346466824,SmallWorld,3
319,996,0,16,2,0.7687950741893136,SmallWorld,3
320,992,0,18,4,0.7687950745564754,SmallWorld,3
321,994,0,20,0,0.7669920770011974,SmallWorld,3
322,991,1,20,2,0.7684344752394621,SmallWorld,3
323,992,0,21,1,0.7668117702259747,SmallWorld,3
324,992,0,22,0,0.7675329740988228,SmallWorld,3
325,993,0,21,0,0.7677132731313645,SmallWorld,3
326,995,0,18,1,0.7680738752170988,SmallWorld,3
327,993,0,19,2,0.7686147751567718,SmallWorld,3
328,995,0,19,0,0.7677132771520152,SmallWorld,3
329,998,0,16,0,0.7687950741893136,SmallWorld,3
330,994,2,16,2,0.7698768689358086,SmallWorld,3
331,989,3,20,2,0.7677132791092951,SmallWorld,3
332,990,0,23,1,0.7657299375490573,SmallWorld,3
333,993,1,20,0,0.7668117561363058,SmallWorld,3
334,991,0,21,2,0.7678935761845569,SmallWorld,3
335,992,0,21,0,0.7669920692585165,SmallWorld,3
336,994,0,18,1,0.7677132771520152,SmallWorld,3
337,992,1,18,2,0.7682541770916883,SmallWorld,3
338,995,0,18,0,0.7671723800543898,SmallWorld,3
339,993,1,17,2,0.7687950745564754,SmallWorld,3
340,993,0,20,0,0.7675329800767533,SmallWorld,3
341,994,0,19,0,0.7680738771743786,SmallWorld,3
342,994,0,19,0,0.7684344761242301,SmallWorld,3
343,996,0,17,0,0.7684344761242301,SmallWorld,3
344,991,0,17,5,0.7691556727595067,SmallWorld,3
345,994,0,19,0,0.766451179903572,SmallWorld,3
346,992,1,17,3,0.7684344761242301,SmallWorld,3
347,992,0,21,0,0.766992081021848,SmallWorld,3
348,992,0,21,0,0.7677132771520152,SmallWorld,3
349,994,0,19,0,0.7677132771520152,SmallWorld,3
350,997,0,14,2,0.7684344761242301,SmallWorld,3
351,996,1,16,0,0.7691556728056415,SmallWorld,3
352,997,0,15,0,0.7689753737269649,SmallWorld,3
353,997,0,15,0,0.7695162708841741,SmallWorld,3
354,998,0,14,0,0.7695162708841741,SmallWorld,3
355,1000,0,12,0,0.7698768689525868,SmallWorld,3
356,999,1,12,0,0.7705980650835391,SmallWorld,3
357,999,0,13,0,0.7700571679858054,SmallWorld,3
358,999,0,13,0,0.7702374670183472,SmallWorld,3
359,1000,0,12,0,0.7702374670183472,SmallWorld,3
360,1000,0,11,1,0.7705980650835391,SmallWorld,3
361,1000,0,12,0,0.7704177660509973,SmallWorld,3
362,1002,0,10,0,0.7705980650835391,SmallWorld,3
363,1002,0,8,2,0.7713192612137202,SmallWorld,3
364,1000,0,10,2,0.7709586631486367,SmallWorld,3
365,1000,0,11,1,0.7702374670184555,SmallWorld,3
366,1000,1,11,0,0.7704177660509973,SmallWorld,3
367,999,0,12,1,0.7704177660509973,SmallWorld,3
368,1000,0,12,0,0.7700571679858054,SmallWorld,3
369,1000,0,12,0,0.7705980650835391,SmallWorld,3
370,1000,0,12,0,0.7705980650835391,SmallWorld,3
371,999,1,12,0,0.7705980650835391,SmallWorld,3
372,1001,0,11,0,0.7700571679858054,SmallWorld,3
373,1001,0,10,1,0.7709586631486357,SmallWorld,3
374,1001,0,11,0,0.7707783641160939,SmallWorld,3
375,1002,0,9,1,0.7709586631486357,SmallWorld,3
376,1002,0,9,1,0.7711389621811785,SmallWorld,3
377,1001,0,10,1,0.7711389621811785,SmallWorld,3
378,999,0,11,2,0.7707783641160939,SmallWorld,3
379,996,3,13,0,0.7698768689532636,SmallWorld,3
380,978,7,13,14,0.7686147757080162,SmallWorld,3
381,970,10,26,6,0.7588759845454511,SmallWorld,3
382,927,31,35,19,0.756873867362266,SmallWorld,3
383,774,157,53,27,0.7331614542613744,SmallWorld,3
384,571,331,87,22,0.6167810217446804,SmallWorld,3
385,582,293,127,7,0.46836957015283015,SmallWorld,3
386,585,264,141,18,0.484138092818316,SmallWorld,3
387,588,235,165,19,0.48917130425357275,SmallWorld,3
388,591,207,187,19,0.49601467320731935,SmallWorld,3
389,591,181,219,13,0.5032282594573383,SmallWorld,3
390,599,153,236,16,0.5089978284986751,SmallWorld,3
391,611,120,262,11,0.5178604913891552,SmallWorld,3
392,624,85,278,16,0.5313013274060417,SmallWorld,3
393,669,24,296,14,0.5441259649070646,SmallWorld,3
394,689,2,305,6,0.5811619039669672,SmallWorld,3
395,699,0,303,0,0.5985661797992377,SmallWorld,3
396,714,0,288,0,0.6059780527101456,SmallWorld,3
397,722,0,278,2,0.6150358761980458,SmallWorld,3
398,736,0,266,0,0.6195563771166512,SmallWorld,3
399,750,0,252,0,0.6285407746088727,SmallWorld,3
400,765,0,237,0,0.6372639636337608,SmallWorld,3
401,782,0,220,0,0.6467106611466154,SmallWorld,3
402,797,0,205,0,0.6575221661220343,SmallWorld,3
403,811,0,190,1,0.6671276105961412,SmallWorld,3
404,825,0,176,1,0.6759364293040515,SmallWorld,3
405,835,0,167,0,0.6849094859560454,SmallWorld,3
406,850,0,152,0,0.6914617188577827,SmallWorld,3
407,868,0,134,0,0.7009048979801271,SmallWorld,3
408,877,0,122,3,0.7119307649436675,SmallWorld,3
409,887,0,114,1,0.7167182520164898,SmallWorld,3
410,898,0,104,0,0.7228082374700497,SmallWorld,3
411,907,0,93,2,0.729009870581221,SmallWorld,3
412,914,0,88,0,0.733320483503763,SmallWorld,3
413,923,0,79,0,0.7371382308468825,SmallWorld,3
414,936,0,66,0,0.741344163027044,SmallWorld,3
415,942,0,60,0,0.7469476626568438,SmallWorld,3
416,955,0,47,0,0.7493625635394574,SmallWorld,3
417,965,1,36,0,0.7543153784042482,SmallWorld,3
418,971,0,31,0,0.7577904041326143,SmallWorld,3
