,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
364,675,119,220,21,0.5499803020639328,Barabasi,2
365,687,88,245,14,0.5579775880645416,Barabasi,2
366,710,39,272,13,0.571795598413767,Barabasi,2
367,741,5,283,5,0.5940174649382379,Barabasi,2
368,755,0,276,2,0.6198873064780326,Barabasi,2
369,763,0,270,0,0.6300329623919589,Barabasi,2
370,776,0,257,0,0.6352776177473726,Barabasi,2
371,788,0,245,0,0.6432877213746657,Barabasi,2
372,802,0,231,0,0.6507514194718862,Barabasi,2
373,810,0,223,0,0.6595338589348707,Barabasi,2
374,817,1,214,1,0.6645829158954564,Barabasi,2
375,823,1,209,0,0.6686582297695793,Barabasi,2
376,832,0,200,1,0.6726444318486063,Barabasi,2
377,842,0,191,0,0.6783652233904444,Barabasi,2
378,861,0,172,0,0.6849035964010531,Barabasi,2
379,871,0,161,1,0.6969429545415896,Barabasi,2
380,881,0,152,0,0.7030409326210492,Barabasi,2
381,895,0,136,2,0.7094233882176416,Barabasi,2
382,909,0,124,0,0.7175731610782036,Barabasi,2
383,918,0,114,1,0.7261427554609066,Barabasi,2
384,926,0,107,0,0.73103847479446,Barabasi,2
385,935,1,94,3,0.7355639542476846,Barabasi,2
386,949,1,83,0,0.7395297053986783,Barabasi,2
387,954,1,75,3,0.7468492893507168,Barabasi,2
388,963,1,66,3,0.7485813879576876,Barabasi,2
389,975,0,58,0,0.7524590635256293,Barabasi,2
390,989,0,44,0,0.7579726900381084,Barabasi,2
391,995,1,37,0,0.7631846408799665,Barabasi,2
392,1003,0,29,0,0.7651709644915219,Barabasi,2
393,1007,1,24,0,0.768213929224894,Barabasi,2
394,1014,1,16,1,0.7694642393762303,Barabasi,2
395,1016,0,15,1,0.771785714120716,Barabasi,2
396,1017,0,15,0,0.7726785714145249,Barabasi,2
397,1017,0,15,0,0.7732142857110325,Barabasi,2
398,1019,0,13,0,0.7732142857110325,Barabasi,2
399,1019,0,13,0,0.7739285714284782,Barabasi,2
400,1012,1,13,6,0.7739285714284782,Barabasi,2
401,1012,0,20,0,0.7701785702162978,Barabasi,2
402,1013,0,19,0,0.7714285702162977,Barabasi,2
403,1012,0,19,1,0.7717857138156112,Barabasi,2
404,1012,0,20,0,0.7712499987877264,Barabasi,2
405,1012,0,20,0,0.7714285702162977,Barabasi,2
406,1012,0,20,0,0.7714285702162977,Barabasi,2
407,1014,0,18,0,0.7714285702162977,Barabasi,2
408,1012,1,17,2,0.7721428569778588,Barabasi,2
409,1012,0,20,0,0.7708928559305834,Barabasi,2
410,1013,0,19,0,0.7714285702162977,Barabasi,2
411,1011,0,18,3,0.7717857138156112,Barabasi,2
412,1012,0,19,1,0.7705357114175263,Barabasi,2
413,1014,0,18,0,0.7712499987877264,Barabasi,2
414,1016,0,16,0,0.7721428569778588,Barabasi,2
415,1015,0,16,1,0.7728571428430965,Barabasi,2
416,1018,0,13,1,0.772321428519877,Barabasi,2
417,1019,0,13,0,0.7733928571422373,Barabasi,2
418,1023,0,9,0,0.7739285714284782,Barabasi,2
419,1021,1,9,1,0.7753571428571429,Barabasi,2
420,1012,4,9,7,0.7742857142857135,Barabasi,2
421,1014,0,16,1,0.7694642845020121,Barabasi,2
422,1015,0,16,0,0.7719642856627341,Barabasi,2
423,1015,0,16,0,0.7724999999859535,Barabasi,2
424,1016,0,15,0,0.7724999999859535,Barabasi,2
425,1017,0,14,0,0.7728571428538896,Barabasi,2
426,1018,0,12,1,0.7732142857136657,Barabasi,2
427,1017,0,13,1,0.7733928571427638,Barabasi,2
428,1018,0,13,0,0.7730357142850943,Barabasi,2
429,1018,0,12,1,0.7735714285713353,Barabasi,2
430,1013,1,13,4,0.7733928571427638,Barabasi,2
431,1015,0,16,0,0.7708928569778589,Barabasi,2
432,1015,0,15,1,0.7724999999859535,Barabasi,2
433,1014,0,16,1,0.7723214285573822,Barabasi,2
434,1015,0,16,0,0.7719642856627341,Barabasi,2
435,1016,0,15,0,0.7724999999859535,Barabasi,2
436,1017,0,14,0,0.7728571428538896,Barabasi,2
437,1005,5,13,8,0.7732142857136657,Barabasi,2
438,989,10,20,11,0.7666070611840242,Barabasi,2
439,995,0,34,1,0.7594485213212664,Barabasi,2
440,995,0,35,0,0.7651753205719225,Barabasi,2
441,996,0,33,1,0.765353892000494,Barabasi,2
442,999,0,31,0,0.7655333436657792,Barabasi,2
443,998,0,31,1,0.766784897650104,Barabasi,2
444,995,2,30,3,0.7662488097001997,Barabasi,2
445,995,0,32,3,0.764461034857637,Barabasi,2
446,995,0,34,1,0.7648181777147797,Barabasi,2
447,998,0,32,0,0.7651753205719225,Barabasi,2
448,998,0,32,0,0.7664273811287711,Barabasi,2
449,999,0,31,0,0.7664273811287711,Barabasi,2
450,1002,0,28,0,0.766784897650104,Barabasi,2
451,1002,1,27,0,0.7678569172067905,Barabasi,2
452,1004,0,25,1,0.7676783457782191,Barabasi,2
453,1005,2,23,0,0.7683927754697386,Barabasi,2
454,1007,0,21,2,0.7685713822333733,Barabasi,2
455,1009,0,21,0,0.7692857013401853,Barabasi,2
456,1008,1,21,0,0.7703571399889548,Barabasi,2
457,1010,0,20,0,0.7698214222750297,Barabasi,2
458,1012,0,18,0,0.7707142845020121,Barabasi,2
459,1011,0,18,1,0.7714285712635731,Barabasi,2
460,1012,0,18,0,0.7708928566727542,Barabasi,2
461,1013,0,17,0,0.7714285712635731,Barabasi,2
462,1018,0,12,0,0.7717857142341628,Barabasi,2
463,1019,0,10,1,0.773571428571418,Barabasi,2
464,1021,0,9,0,0.773749999999999,Barabasi,2
465,1020,1,9,0,0.7746428571428571,Barabasi,2
466,1020,0,9,1,0.7741071428571428,Barabasi,2
467,1019,1,10,0,0.7741071428571428,Barabasi,2
468,1020,0,9,0,0.773749999999999,Barabasi,2
469,1022,0,6,1,0.7742857142857142,Barabasi,2
470,1020,0,7,2,0.7748214285714285,Barabasi,2
471,1019,1,8,1,0.7739285714285714,Barabasi,2
472,1020,0,9,0,0.7735714285714284,Barabasi,2
473,1020,0,9,0,0.7742857142857142,Barabasi,2
474,1021,0,8,0,0.7742857142857142,Barabasi,2
475,1020,0,8,1,0.7746428571428571,Barabasi,2
476,1020,0,9,0,0.7741071428571428,Barabasi,2
477,1018,0,9,2,0.7742857142857142,Barabasi,2
478,1018,0,11,0,0.773214285714285,Barabasi,2
479,1019,0,10,0,0.7735714285714277,Barabasi,2
480,1018,0,10,1,0.7739285714285713,Barabasi,2
