,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
1719,807,0,59,0,0.7003399375130266,Barabasi,1
1720,807,5,54,0,0.7027629673206257,Barabasi,1
1721,802,6,50,8,0.7018550842382518,Barabasi,1
1722,810,0,56,0,0.6982085967852902,Barabasi,1
1723,817,0,49,0,0.703940075871943,Barabasi,1
1724,813,4,45,4,0.7066143212406484,Barabasi,1
1725,818,2,44,2,0.703644789655783,Barabasi,1
1726,825,0,41,0,0.7062632525470907,Barabasi,1
1727,834,0,32,0,0.709582976909269,Barabasi,1
1728,837,0,29,0,0.7128683431096009,Barabasi,1
1729,844,0,22,0,0.7139588119891641,Barabasi,1
1730,849,0,17,0,0.7165013202257857,Barabasi,1
1731,850,0,15,1,0.7183170946998142,Barabasi,1
1732,847,4,13,2,0.7184986713699199,Barabasi,1
1733,844,1,12,9,0.7165013279559841,Barabasi,1
1734,846,0,19,0,0.7146855540610382,Barabasi,1
1735,847,0,18,0,0.7172276344218832,Barabasi,1
1736,846,0,17,2,0.7175907880748946,Barabasi,1
1737,847,0,18,0,0.7168644811889336,Barabasi,1
1738,847,0,18,0,0.7175907880748946,Barabasi,1
1739,846,0,18,1,0.7175907880748946,Barabasi,1
1740,846,0,19,0,0.7170460578054084,Barabasi,1
1741,845,1,19,0,0.7172276344218832,Barabasi,1
1742,848,0,17,0,0.7166829035671138,Barabasi,1
1743,848,0,16,1,0.7179539414668646,Barabasi,1
1744,849,0,16,0,0.7177723648503899,Barabasi,1
1745,847,3,14,1,0.7183170947534451,Barabasi,1
1746,844,2,15,3,0.7168644816089956,Barabasi,1
1747,847,0,16,1,0.7155934438682652,Barabasi,1
1748,847,0,17,0,0.7174092116174403,Barabasi,1
1749,849,0,15,0,0.7175907882339151,Barabasi,1
1750,851,0,13,0,0.7183170947692269,Barabasi,1
1751,853,0,10,1,0.7190434012398862,Barabasi,1
1752,853,0,10,1,0.7195881310894583,Barabasi,1
1753,855,0,9,0,0.7195881310894583,Barabasi,1
1754,856,0,8,0,0.7204960141718334,Barabasi,1
1755,856,0,8,0,0.720859167404783,Barabasi,1
1756,857,0,7,0,0.720859167404783,Barabasi,1
1757,857,0,7,0,0.7212223206377325,Barabasi,1
1758,858,0,6,0,0.7212223206377325,Barabasi,1
1759,858,0,6,0,0.721585473870682,Barabasi,1
1760,858,1,5,0,0.721585473870682,Barabasi,1
1761,854,2,5,3,0.7214038972542072,Barabasi,1
1762,856,0,8,0,0.7192249778565101,Barabasi,1
1763,855,0,8,1,0.720859167404783,Barabasi,1
1764,856,0,7,0,0.7203144375553586,Barabasi,1
1765,855,0,6,2,0.720859167404783,Barabasi,1
1766,855,0,7,1,0.720132860938884,Barabasi,1
1767,855,0,8,0,0.7203144375553586,Barabasi,1
1768,855,0,8,0,0.7204960141718334,Barabasi,1
1769,853,0,8,2,0.7204960141718334,Barabasi,1
1770,854,0,9,0,0.7194065544729848,Barabasi,1
1771,853,0,9,1,0.720132860938884,Barabasi,1
1772,854,0,8,0,0.7195881310894595,Barabasi,1
1773,854,0,8,0,0.720132860938884,Barabasi,1
1774,855,0,7,0,0.720132860938884,Barabasi,1
1775,857,0,5,0,0.7204960141718334,Barabasi,1
1776,857,0,5,0,0.7212223206377325,Barabasi,1
1777,857,0,5,0,0.7212223206377325,Barabasi,1
1778,857,0,5,0,0.7212223206377325,Barabasi,1
1779,857,0,5,0,0.7212223206377325,Barabasi,1
1780,858,0,4,0,0.7212223206377325,Barabasi,1
1781,858,0,4,0,0.721585473870682,Barabasi,1
1782,859,0,3,0,0.721585473870682,Barabasi,1
1783,859,0,3,0,0.7219486271036314,Barabasi,1
1784,859,0,3,0,0.7219486271036314,Barabasi,1
1785,859,0,3,0,0.7219486271036314,Barabasi,1
1786,858,0,3,1,0.7219486271036314,Barabasi,1
1787,859,0,3,0,0.7214038972542072,Barabasi,1
1788,859,0,3,0,0.7219486271036314,Barabasi,1
1789,859,0,3,0,0.7219486271036314,Barabasi,1
1790,859,0,3,0,0.7219486271036314,Barabasi,1
1791,859,0,3,0,0.7219486271036314,Barabasi,1
1792,860,0,2,0,0.7219486271036314,Barabasi,1
1793,861,0,1,0,0.7223117803365809,Barabasi,1
1794,859,2,1,0,0.7226749335695305,Barabasi,1
1795,861,1,0,0,0.721585473870682,Barabasi,1
1796,861,0,1,0,0.7224933569530557,Barabasi,1
1797,861,0,1,0,0.7226749335695305,Barabasi,1
1798,861,0,1,0,0.7226749335695305,Barabasi,1
1799,861,0,1,0,0.7226749335695305,Barabasi,1
1800,862,0,0,0,0.7226749335695305,Barabasi,1
1801,862,0,0,0,0.72303808680248,Barabasi,1
1802,862,0,0,0,0.72303808680248,Barabasi,1
1803,862,0,0,0,0.72303808680248,Barabasi,1
1804,862,0,0,0,0.72303808680248,Barabasi,1
1805,862,0,0,0,0.72303808680248,Barabasi,1
1806,862,0,0,0,0.72303808680248,Barabasi,1
1807,862,0,0,0,0.72303808680248,Barabasi,1
1808,862,0,0,0,0.72303808680248,Barabasi,1
1809,862,0,0,0,0.72303808680248,Barabasi,1
1810,862,0,0,0,0.72303808680248,Barabasi,1
1811,862,0,0,0,0.72303808680248,Barabasi,1
1812,862,0,0,0,0.72303808680248,Barabasi,1
1813,862,0,0,0,0.72303808680248,Barabasi,1
1814,862,0,0,0,0.72303808680248,Barabasi,1
1815,862,0,0,0,0.72303808680248,Barabasi,1
1816,862,0,0,0,0.72303808680248,Barabasi,1
1817,862,0,0,0,0.72303808680248,Barabasi,1
1818,862,0,0,0,0.72303808680248,Barabasi,1
1819,862,0,0,0,0.72303808680248,Barabasi,1
1820,862,0,0,0,0.72303808680248,Barabasi,1
1821,862,0,0,0,0.72303808680248,Barabasi,1
1822,862,0,0,0,0.72303808680248,Barabasi,1
1823,862,0,0,0,0.72303808680248,Barabasi,1
1824,862,0,0,0,0.72303808680248,Barabasi,1
1825,862,0,0,0,0.72303808680248,Barabasi,1
1826,861,0,0,1,0.72303808680248,Barabasi,1
1827,861,0,1,0,0.7224933569530557,Barabasi,1
1828,861,0,1,0,0.7226749335695305,Barabasi,1
1829,861,0,1,0,0.7226749335695305,Barabasi,1
1830,861,0,1,0,0.7226749335695305,Barabasi,1
1831,861,0,1,0,0.7226749335695305,Barabasi,1
1832,860,0,1,1,0.7226749335695305,Barabasi,1
1833,860,0,2,0,0.7221302037201062,Barabasi,1
1834,860,0,2,0,0.7223117803365809,Barabasi,1
1835,859,1,2,0,0.7223117803365809,Barabasi,1
1836,859,0,3,0,0.7217670504871566,Barabasi,1
1837,860,0,2,0,0.7219486271036314,Barabasi,1
1838,861,0,1,0,0.7223117803365809,Barabasi,1
1839,861,0,1,0,0.7226749335695305,Barabasi,1
